method,run,generation,best
GP_plain,6,36,0.3329533601552322
GP_plain,6,37,0.3329533601552322
GP_plain,6,38,0.3329533601552322
GP_plain,6,39,0.3329533601552322
GP_plain,6,40,0.3329533601552322
GP_plain,6,41,0.3329533601552322
GP_plain,6,42,0.3329533601552322
GP_plain,6,43,0.3329533601552322
GP_plain,6,44,0.32844041150270065
GP_plain,6,45,0.32844041150270065
GP_plain,6,46,0.32844041150270065
GP_plain,6,47,0.32844041150270065
GP_plain,6,48,0.32844041150270065
GP_plain,6,49,0.32844041150270065
GP_plain,6,50,0.32844041150270065
GP_plain,6,51,0.32844041150270065
GP_plain,6,52,0.32844041150270065
GP_plain,6,53,0.32844041150270065
GP_plain,6,54,0.32844041150270065
GP_plain,6,55,0.32844041150270065
GP_plain,6,56,0.32844041150270065
GP_plain,6,57,0.32844041150270065
GP_plain,6,58,0.32844041150270065
GP_plain,6,59,0.32844041150270065
GP_plain,6,60,0.3259323551211318
GP_plain,6,61,0.3259323551211318
GP_plain,6,62,0.3259323551211318
GP_plain,6,63,0.3259323551211318
GP_plain,7,0,1.5444622698690997
GP_plain,7,1,0.5305972611971347
GP_plain,7,2,0.4452514473808729
GP_plain,7,3,0.4452514473808729
GP_plain,7,4,0.4452514473808729
GP_plain,7,5,0.4452514473808729
GP_plain,7,6,0.4452514473808729
GP_plain,7,7,0.4452514473808729
GP_plain,7,8,0.4452514473808729
GP_plain,7,9,0.4452514473808729
GP_plain,7,10,0.44066914047385625
GP_plain,7,11,0.44066914047385625
GP_plain,7,12,0.44066914047385625
GP_plain,7,13,0.44066914047385625
GP_plain,7,14,0.43685512211974914
GP_plain,7,15,0.4336665016867793
GP_plain,7,16,0.4336665016867793
GP_plain,7,17,0.4336665016867793
GP_plain,7,18,0.4214540062595411
GP_plain,7,19,0.4214540062595411
GP_plain,7,20,0.4214540062595411
GP_plain,7,21,0.4214540062595411
GP_plain,7,22,0.4214540062595411
GP_plain,7,23,0.4214540062595411
GP_plain,7,24,0.4214540062595411
GP_plain,7,25,0.4214540062595411
GP_plain,7,26,0.4214540062595411
GP_plain,7,27,0.4214540062595411
GP_plain,7,28,0.4214540062595411
GP_plain,7,29,0.4214540062595411
GP_plain,7,30,0.4214540062595411
GP_plain,7,31,0.4214540062595411
GP_plain,7,32,0.4214540062595411
GP_plain,7,33,0.4214540062595411
GP_plain,7,34,0.4214540062595411
GP_plain,7,35,0.4214540062595411
GP_plain,7,36,0.4214540062595411
GP_plain,7,37,0.4214540062595411
GP_plain,7,38,0.4214540062595411
GP_plain,7,39,0.4196435411977646
GP_plain,7,40,0.4196435411977646
GP_plain,7,41,0.4196435411977646
GP_plain,7,42,0.4196435411977646
GP_plain,7,43,0.4196435411977646
GP_plain,7,44,0.4196435411977646
GP_plain,7,45,0.4196435411977646
GP_plain,7,46,0.4196435411977646
GP_plain,7,47,0.41889847427652366
GP_plain,7,48,0.41889847427652366
GP_plain,7,49,0.41889847427652366
GP_plain,7,50,0.4186401387001129
GP_plain,7,51,0.4186401387001129
GP_plain,7,52,0.4186401387001129
GP_plain,7,53,0.4186401387001129
GP_plain,7,54,0.4186401387001129
GP_plain,7,55,0.4186401387001129
GP_plain,7,56,0.4186401387001129
GP_plain,7,57,0.4186401387001129
GP_plain,7,58,0.4186401387001129
GP_plain,7,59,0.4186401387001129
GP_plain,7,60,0.4186401387001129
GP_plain,7,61,0.4186401387001129
GP_plain,7,62,0.4186401387001129
GP_plain,7,63,0.4186401387001129
GP_plain,8,0,0.5305972611971347
GP_plain,8,1,0.5305972611971347
GP_plain,8,2,0.5305972611971346
GP_plain,8,3,0.5305972611971346
GP_plain,8,4,0.5305972611971346
GP_plain,8,5,0.5305972611971346
GP_plain,8,6,0.4191144503041899
GP_plain,8,7,0.4191144503041899
GP_plain,8,8,0.4191144503041899
GP_plain,8,9,0.4191144503041899
GP_plain,8,10,0.4191144503041899
GP_plain,8,11,0.4188806541038381
GP_plain,8,12,0.4188806541038381
GP_plain,8,13,0.4188806541038381
GP_plain,8,14,0.4188806541038381
GP_plain,8,15,0.4188806541038381
GP_plain,8,16,0.41871396472084776
GP_plain,8,17,0.41871396472084776
GP_plain,8,18,0.41871396472084776
GP_plain,8,19,0.41871396472084776
GP_plain,8,20,0.41860623873477004
GP_plain,8,21,0.41860623873477004
GP_plain,8,22,0.41860623873477004
GP_plain,8,23,0.41860623873477004
GP_plain,8,24,0.41860623873477004
GP_plain,8,25,0.41860623873477004
GP_plain,8,26,0.41860623873477004
GP_plain,8,27,0.41860623873477004
GP_plain,8,28,0.41860623873477004
GP_plain,8,29,0.41860623873477004
GP_plain,8,30,0.41860623873477004
GP_plain,8,31,0.41860623873477004
GP_plain,8,32,0.41860623873477004
GP_plain,8,33,0.41860623873477004
GP_plain,8,34,0.41860623873477004
GP_plain,8,35,0.41860623873477004
GP_plain,8,36,0.41860623873477004
GP_plain,8,37,0.41860623873477004
GP_plain,8,38,0.41249536211893506
GP_plain,8,39,0.41249536211893506
GP_plain,8,40,0.41249536211893506
GP_plain,8,41,0.41249536211893506
GP_plain,8,42,0.31935442163372557
GP_plain,8,43,0.31935442163372557
GP_plain,8,44,0.31935442163372557
GP_plain,8,45,0.31935442163372557
GP_plain,8,46,0.31935442163372557
GP_plain,8,47,0.31935442163372557
GP_plain,8,48,0.2994965426815637
GP_plain,8,49,0.2994965426815637
GP_plain,8,50,0.2994965426815637
GP_plain,8,51,0.2994965426815637
GP_plain,8,52,0.2994965426815637
GP_plain,8,53,0.2994965426815637
GP_plain,8,54,0.2994965426815637
GP_plain,8,55,0.2994965426815637
GP_plain,8,56,0.2994965426815637
GP_plain,8,57,0.2994965426815637
GP_plain,8,58,0.2994965426815637
GP_plain,8,59,0.2994965426815637
GP_plain,8,60,0.2994965426815637
GP_plain,8,61,0.2994965426815637
GP_plain,8,62,0.2994965426815637
GP_plain,8,63,0.2994965426815637
GP_plain,9,0,1.745113008811353
GP_plain,9,1,0.5305972611971347
GP_plain,9,2,0.5305972611971347
GP_plain,9,3,0.5305972611971347
GP_plain,9,4,0.5305972611971347
GP_plain,9,5,0.5305972611971347
GP_plain,9,6,0.5305972611971347
GP_plain,9,7,0.5305972611971347
GP_plain,9,8,0.5305972611971347
GP_plain,9,9,0.5305972611971347
GP_plain,9,10,0.5305972611971347
GP_plain,9,11,0.5305972611971347
GP_plain,9,12,0.5305972611971347
GP_plain,9,13,0.5305972611971347
GP_plain,9,14,0.5305972611971347
