method,run,generation,best
GP_plain,7,25,6.28125
GP_plain,7,26,5.265625
GP_plain,7,27,5.0
GP_plain,7,28,5.0
GP_plain,7,29,5.0
GP_plain,7,30,5.0
GP_plain,7,31,5.0
GP_plain,7,32,5.0
GP_plain,7,33,5.0
GP_plain,7,34,5.0
GP_plain,7,35,5.0
GP_plain,7,36,5.0
GP_plain,7,37,5.0
GP_plain,7,38,5.0
GP_plain,7,39,5.0625
GP_plain,7,40,5.1875
GP_plain,7,41,5.3125
GP_plain,7,42,5.4375
GP_plain,7,43,5.8125
GP_plain,7,44,6.3125
GP_plain,7,45,7.1875
GP_plain,7,46,8.25
GP_plain,7,47,9.0625
GP_plain,7,48,9.1875
GP_plain,7,49,9.75
GP_plain,7,50,10.25
GP_plain,7,51,10.875
GP_plain,7,52,12.1875
GP_plain,7,53,13.4375
GP_plain,7,54,14.0
GP_plain,7,55,15.0
GP_plain,7,56,15.8125
GP_plain,7,57,15.8125
GP_plain,7,58,15.4375
GP_plain,7,59,15.125
GP_plain,7,60,15.125
GP_plain,7,61,15.125
GP_plain,7,62,15.125
GP_plain,7,63,15.125
GP_plain,8,0,7.25
GP_plain,8,1,6.734375
GP_plain,8,2,7.4375
GP_plain,8,3,6.40625
GP_plain,8,4,2.96875
GP_plain,8,5,3.671875
GP_plain,8,6,4.421875
GP_plain,8,7,5.71875
GP_plain,8,8,7.34375
GP_plain,8,9,7.34375
GP_plain,8,10,7.46875
GP_plain,8,11,7.671875
GP_plain,8,12,8.40625
GP_plain,8,13,9.234375
GP_plain,8,14,10.0625
GP_plain,8,15,10.3125
GP_plain,8,16,10.59375
GP_plain,8,17,10.8125
GP_plain,8,18,11.21875
GP_plain,8,19,11.15625
GP_plain,8,20,11.28125
GP_plain,8,21,11.546875
GP_plain,8,22,11.796875
GP_plain,8,23,12.1875
GP_plain,8,24,12.375
GP_plain,8,25,12.65625
GP_plain,8,26,13.0
GP_plain,8,27,13.0
GP_plain,8,28,13.0
GP_plain,8,29,13.0
GP_plain,8,30,13.0
GP_plain,8,31,13.0
GP_plain,8,32,13.0
GP_plain,8,33,13.0
GP_plain,8,34,13.0
GP_plain,8,35,13.0
GP_plain,8,36,13.0
GP_plain,8,37,13.0
GP_plain,8,38,13.015625
GP_plain,8,39,13.03125
